TITLE,Sucrose_0.04M
1824.2000,10
1824.0000,10
1823.7999,10
1823.6000,10
1823.4000,0.583562
1823.2000,10
1823.0000,10
1822.7999,1.20701
1822.6000,10
1822.4000,10
1822.2000,10
1822.0000,10
1821.7999,10
1821.6000,-0.42359
1821.4000,-0.245756
1821.2000,-0.096242
1821.0000,10
1820.7999,10
1820.6000,0.217687
1820.4000,10
1820.2000,0
1820.0000,10
1819.7999,10
1819.6000,-1.08023
1819.4000,10
1819.2000,10
1819.0000,10
1818.7999,10
1818.6000,2.81629
1818.4000,10
1818.2000,-0.677651
1818.0000,10
1817.7999,10
1817.6000,10
1817.4000,10
1817.2000,-0.233592
1817.0000,10
1816.7999,10
1816.6000,10
1816.4000,-0.0993161
1816.2000,10
1816.0000,3.10576
1815.7999,10
1815.6000,10
1815.4000,-0.119303
1815.2000,10
1815.0000,10
1814.7999,10
1814.6000,10
1814.4000,0.142871
1814.2000,-2.77414
1814.0000,10
1813.7999,-0.0162268
1813.6000,2.27215
1813.4000,0.07488
1813.2000,10
1813.0000,-1.36896
1812.7999,10
1812.6000,10
1812.4000,3.18284
1812.2000,-0.216709
1812.0000,0.182885
1811.7999,10
1811.6000,0.350399
1811.4000,10
1811.2000,10
1811.0000,-0.00551375
1810.7999,-2.91437
1810.6000,0.123562
1810.4000,10
1810.2000,10
1810.0000,0.0732116
1809.7999,0.32949
1809.6000,0.150406
1809.4000,0.309665
1809.2000,10
1809.0000,10
1808.7999,0.578683
1808.6000,0.0172554
1808.4000,2.23579
1808.2000,0.0447813
1808.0000,-0.239575
1807.7999,2.37814
1807.6000,10
1807.4000,-2.79239
1807.2000,10
1807.0000,10
1806.7999,10
1806.6000,10
1806.4000,10
1806.2000,0.478255
1806.0000,-2.33413
1805.7999,0.118985
1805.6000,10
1805.4000,10
1805.2000,10
1805.0000,1.8982
1804.7999,1.12301
1804.6000,10
1804.4000,0.618337
1804.2000,-0.00459868
1804.0000,-0.0481824
1803.7999,-0.0180038
1803.6000,-3.48459
1803.4000,3.47163
1803.2000,10
1803.0000,10
1802.7999,10
1802.6000,10
1802.4000,-0.251793
1802.2000,-3.43869
1802.0000,10
1801.7999,10
1801.6000,0.0542401
1801.4000,0.415447
1801.2000,-0.217361
1801.0000,2.89168
1800.7999,3.22942
1800.6000,2.95864
1800.4000,10
1800.2000,10
1800.0000,0.759241
1799.7999,-1.30103
1799.6000,-0.491319
1799.4000,-0.182111
1799.2000,10
1799.0000,10
1798.7999,0
1798.6000,0
1798.4000,-0.187496
1798.2000,-0.27118
1798.0000,-0.203565
1797.7999,1.75162
1797.6000,0.266929
1797.4000,10
1797.2000,0
1797.0000,10
1796.7999,-2.60827
1796.6000,10
1796.4000,10
1796.2000,-0.51574
1796.0000,-0.0110778
1795.7999,0.0258468
1795.6000,0.430971
1795.4000,10
1795.2000,10
1795.0000,10
1794.7999,0.897766
1794.6000,-1.25215
1794.4000,0.0675956
1794.2000,10
1794.0000,0.258175
1793.7999,0.379946
1793.6000,-1.47391
1793.4000,10
1793.2000,2.93176
1793.0000,2.69482
1792.7999,0.837454
1792.6000,10
1792.4000,1.30349
1792.2000,-0.72313
1792.0000,-0.346979
1791.7999,-0.330923
1791.6000,10
1791.4000,2.70972
1791.2000,0.463405
1791.0000,0.206441
1790.7999,10
1790.6000,-3.23326
1790.4000,10
1790.2000,10
1790.0000,0.444513
1789.7999,-0.381258
1789.6000,2.43954
1789.4000,10
1789.2000,-1.80306
1789.0000,0.142147
1788.7999,10
1788.6000,-0.146178
1788.4000,-0.274405
1788.2000,-0.539095
1788.0000,10
1787.7999,10
1787.6000,-0.172042
1787.4000,-1.19668
1787.2000,10
1787.0000,-0.276942
1786.7999,10
1786.6000,0.632259
1786.4000,-0.920853
1786.2000,0.488928
1786.0000,-1.47888
1785.7999,-2.06541
1785.6000,10
1785.4000,0.84326
1785.2000,0.977157
1785.0000,-0.119078
1784.7999,-0.151713
1784.6000,-0.36609
1784.4000,10
1784.2000,0.739127
1784.0000,-0.458907
1783.7999,10
1783.6000,10
1783.4000,10
1783.2000,-0.323917
1783.0000,-0.650991
1782.7999,-0.0850304
1782.6000,0.0361128
1782.4000,0.0686439
1782.2000,-0.0422527
1782.0000,-2.64706
1781.7999,10
1781.6000,10
1781.4000,10
1781.2000,10
1781.0000,10
1780.7999,-0.017638
1780.6000,-0.776808
1780.4000,2.52315
1780.2000,10
1780.0000,-1.07797
1779.7999,-0.893643
1779.6000,0.212603
1779.4000,0.746103
1779.2000,0.278872
1779.0000,3.61277
1778.7999,10
1778.6000,10
1778.4000,10
1778.2000,-0.23074
1778.0000,10
1777.7999,10
1777.6000,-0.484546
1777.4000,-2.53599
1777.2000,0.485125
1777.0000,0.530885
1776.7999,-0.0996239
1776.6000,3.02803
1776.4000,-0.445043
1776.2000,10
1776.0000,0.0311848
1775.7999,-4.50786
1775.6000,10
1775.4000,-0.542599
1775.2000,-0.108846
1775.0000,-2.88823
1774.7999,0.48328
1774.6000,10
1774.4000,-0.116046
1774.2000,-0.102577
1774.0000,-0.774212
1773.7999,-0.544792
1773.6000,10
1773.4000,10
1773.2000,10
1773.0000,10
1772.7999,10
1772.6000,-2.63024
1772.4000,-0.378467
1772.2000,-0.79912
1772.0000,-0.409263
1771.7999,2.79984
1771.6000,0.138704
1771.4000,-0.0920818
1771.2000,10
1771.0000,0.0992314
1770.7999,0.0675306
1770.6000,-0.421853
1770.4000,1.11338
1770.2000,-0.0581309
1770.0000,0.0590006
1769.7999,0.27349
1769.6000,0.00321473
1769.4000,10
1769.2000,10
1769.0000,0.0471153
1768.7999,-0.0435027
1768.6000,-0.463592
1768.4000,2.6196
1768.2000,-0.372444
1768.0000,0.304661
1767.7999,-0.0580202
1767.6000,-0.0520622
1767.4000,0.0584693
1767.2000,-0.193607
1767.0000,-0.00189298
1766.7999,-0.356854
1766.6000,0.804387
1766.4000,10
1766.2000,0.146074
1766.0000,0.406255
1765.7999,0.762226
1765.6000,0.649242
1765.4000,0.16089
1765.2000,0.0427648
1765.0000,-0.0298573
1764.7999,-0.617034
1764.6000,-0.30724
1764.4000,-0.00250757
1764.2000,10
1764.0000,-0.2195
1763.7999,0.165975
1763.6000,0.141428
1763.4000,0.0591503
1763.2000,0.0667284
1763.0000,-0.210637
1762.7999,-0.32843
1762.6000,-0.308231
1762.4000,-0.259956
1762.2000,0.306749
1762.0000,10
1761.7999,0.850174
1761.6000,-0.2107
1761.4000,0.189314
1761.2000,0.266472
1761.0000,0.354281
1760.7999,0.370094
1760.6000,0.0268276
1760.4000,-0.388566
1760.2000,0.166391
1760.0000,-0.215413
1759.7999,10
1759.6000,-0.370479
1759.4000,10
1759.2000,10
1759.0000,0.557672
1758.7999,0.117344
1758.6000,0.547334
1758.4000,0.618146
1758.2000,0.519042
1758.0000,0.408522
1757.7999,0.207775
1757.6000,-0.149165
1757.4000,0.212795
1757.2000,-0.00510422
1757.0000,0.286152
1756.7999,-0.146858
1756.6000,-0.078874
1756.4000,0.155399
1756.2000,0.0236929
1756.0000,0.123637
1755.7999,-0.231499
1755.6000,0.180003
1755.4000,0.209594
1755.2000,-0.248477
1755.0000,0.176049
1754.7999,0.0102053
1754.6000,0.231861
1754.4000,0.147949
1754.2000,0.149039
1754.0000,0.255528
1753.7999,0.198531
1753.6000,10
1753.4000,0.444942
1753.2000,0.134578
1753.0000,-0.0410227
1752.7999,0.150885
1752.6000,0.20561
1752.4000,0.122995
1752.2000,0.407307
1752.0000,0.344762
1751.7999,0.0855957
1751.6000,0.26377
1751.4000,-0.0257717
1751.2000,0.24578
1751.0000,0.158821
1750.7999,0.158941
1750.6000,-0.116576
1750.4000,-0.114441
1750.2000,0.051712
1750.0000,0.090869
1749.7999,-0.0731199
1749.6000,0.182938
1749.4000,-0.108326
1749.2000,0.116796
1749.0000,0.176691
1748.7999,0.258592
1748.6000,0.123685
1748.4000,0.0485676
1748.2000,0.052501
1748.0000,0.223044
1747.7999,-0.0294966
1747.6000,0.208288
1747.4000,0.215002
1747.2000,0.14023
1747.0000,0.0157326
1746.7999,-0.0143001
1746.6000,-0.0448167
1746.4000,0.185435
1746.2000,0.0924603
1746.0000,0.248292
1745.7999,0.182937
1745.6000,0.102931
1745.4000,-0.00301455
1745.2000,0.0124665
1745.0000,0.0151284
1744.7999,-0.0628125
1744.6000,-0.01978
1744.4000,-0.000681358
1744.2000,0.0191576
1744.0000,0.122008
1743.7999,0.00209749
1743.6000,0.0617034
1743.4000,0.0882295
1743.2000,-0.0673543
1743.0000,-0.0919861
1742.7999,-0.0300396
1742.6000,0.0568537
1742.4000,-0.0143316
1742.2000,-0.16866
1742.0000,-0.220856
1741.7999,0.0595736
1741.6000,0.0594624
1741.4000,0.0725877
1741.2000,0.129699
1741.0000,0.129584
1740.7999,0.0193715
1740.6000,0.197374
1740.4000,0.0922792
1740.2000,-0.00447021
1740.0000,-0.0105904
1739.7999,0.103607
1739.6000,-0.00961688
1739.4000,0.0268533
1739.2000,0.0337106
1739.0000,0.18487
1738.7999,0.00478496
1738.6000,0.0781037
1738.4000,-0.0358132
1738.2000,0.0902438
1738.0000,0.119307
1737.7999,0.0448403
1737.6000,0.0671393
1737.4000,0.0833401
1737.2000,0.0265604
1737.0000,0.130354
1736.7999,-0.0197509
1736.6000,0.0730269
1736.4000,-0.0472728
1736.2000,0.0815701
1736.0000,0.0866096
1735.7999,0.0243404
1735.6000,-0.0130487
1735.4000,-0.000840843
1735.2000,0.0215622
1735.0000,-0.0193436
1734.7999,-0.00476016
1734.6000,0.0912449
1734.4000,0.100724
1734.2000,0.121812
1734.0000,0.070562
1733.7999,0.107501
1733.6000,0.0756753
1733.4000,0.06618
1733.2000,0.0740351
1733.0000,-0.00105986
1732.7999,0.00665086
1732.6000,0.054954
1732.4000,0.0914193
1732.2000,0.0477528
1732.0000,0.0101962
1731.7999,0.0476614
1731.6000,0.0835882
1731.4000,0.0775089
1731.2000,0.0938698
1731.0000,0.0374348
1730.7999,0.0662871
1730.6000,0.00630957
1730.4000,0.075637
1730.2000,0.0706169
1730.0000,0.101693
1729.7999,-0.00307103
1729.6000,0.0386588
1729.4000,0.0404012
1729.2000,0.0328361
1729.0000,0.0929416
1728.7999,-0.000938571
1728.6000,-0.0654162
1728.4000,0.0956094
1728.2000,-0.00241409
1728.0000,0.0468692
1727.7999,-0.0722014
1727.6000,0.0157053
1727.4000,-0.0143987
1727.2000,0.0344168
1727.0000,0.0685812
1726.7999,0.0758288
1726.6000,0.0111144
1726.4000,0.0111594
1726.2000,-0.008227
1726.0000,0.0231839
1725.7999,-0.0294537
1725.6000,0.0284057
1725.4000,-0.0529907
1725.2000,0.0116344
1725.0000,0.0396833
1724.7999,0.0991294
1724.6000,0.0559357
1724.4000,0.0392233
1724.2000,0.0870733
1724.0000,0.0259778
1723.7999,0.005174
1723.6000,0.0478596
1723.4000,0.0167473
1723.2000,0.112342
1723.0000,0.0150226
1722.7999,0.0210996
1722.6000,0.0257948
1722.4000,0.0587191
1722.2000,0.112758
1722.0000,0.0406834
1721.7999,0.0604195
1721.6000,0.00624094
1721.4000,0.0313383
1721.2000,0.0821736
1721.0000,0.0312559
1720.7999,0.0276841
1720.6000,-0.0100783
1720.4000,0.0140354
1720.2000,0.0378617
1720.0000,0.043515
1719.7999,0.0690761
1719.6000,-0.0706628
1719.4000,0.0757703
1719.2000,0.0272296
1719.0000,0.0592243
1718.7999,0.0452379
1718.6000,0.0122752
1718.4000,0.00906964
1718.2000,0.0192383
1718.0000,0.0433082
1717.7999,0.0707286
1717.6000,0.0435697
1717.4000,0.0798929
1717.2000,-0.0272308
1717.0000,0.0882321
1716.7999,0.0297034
1716.6000,0.0595875
1716.4000,0.0436035
1716.2000,0.0310635
1716.0000,-0.0199748
1715.7999,0.00995582
1715.6000,0.0331498
1715.4000,0.0551314
1715.2000,-0.0105861
1715.0000,0.0558995
1714.7999,-0.00436667
1714.6000,0.0342376
1714.4000,0.028631
1714.2000,0.0948915
1714.0000,0.0637281
1713.7999,0.0656066
1713.6000,0.0385195
1713.4000,-0.00961391
1713.2000,0.0547804
1713.0000,0.0674611
1712.7999,0.0624998
1712.6000,0.0890059
1712.4000,-0.0272431
1712.2000,0.0311486
1712.0000,0.0239055
1711.7999,0.067226
1711.6000,0.0400148
1711.4000,0.0309022
1711.2000,0.1263
1711.0000,0.0300666
1710.7999,0.0365533
1710.6000,0.0288591
1710.4000,0.0566025
1710.2000,0.0829982
1710.0000,0.0567108
1709.7999,0.0479422
1709.6000,0.00246659
1709.4000,0.0381131
1709.2000,0.0677712
1709.0000,0.0214709
1708.7999,0.0760037
1708.6000,-0.0275656
1708.4000,0.0476846
1708.2000,0.0283808
1708.0000,0.0596852
1707.7999,0.0764465
1707.6000,0.0735818
1707.4000,0.0193512
1707.2000,0.0344065
1707.0000,0.0665206
1706.7999,0.0867036
1706.6000,-0.0514596
1706.4000,0.0302463
1706.2000,0.00728344
1706.0000,0.0901163
1705.7999,0.0387674
1705.6000,0.0208596
1705.4000,0.0323373
1705.2000,0.112497
1705.0000,0.070075
1704.7999,0.0605891
1704.6000,0.00992051
1704.4000,0.0601322
1704.2000,0.0318994
1704.0000,0.0963705
1703.7999,-0.0106892
1703.6000,0.0214717
1703.4000,0.0559441
1703.2000,0.0971069
1703.0000,0.0330999
1702.7999,0.0486696
1702.6000,0.0470129
1702.4000,0.0219321
1702.2000,0.028849
1702.0000,0.0456836
1701.7999,0.0158851
1701.6000,0.0549498
1701.4000,0.0174655
1701.2000,0.0872423
1701.0000,0.0746447
1700.7999,0.0723047
1700.6000,0.0442323
1700.4000,0.0321825
1700.2000,0.0792158
1700.0000,0.00598855
1699.7999,0.0435797
1699.6000,0.0404177
1699.4000,0.0459848
1699.2000,0.0807899
1699.0000,0.0822443
1698.7999,0.0141322
1698.6000,-0.00403078
1698.4000,-0.00830749
1698.2000,0.0304892
1698.0000,0.0192737
1697.7999,0.0919243
1697.6000,0.065146
1697.4000,0.0698555
1697.2000,0.0339617
1697.0000,0.0504724
1696.7999,-0.0220258
1696.6000,0.0210918
1696.4000,-0.0528864
1696.2000,0.0280708
1696.0000,0.0286632
1695.7999,0.0763648
1695.6000,0.0593412
1695.4000,0.0752172
1695.2000,0.0672599
1695.0000,0.0698346
1694.7999,-0.003158
1694.6000,0.0672981
1694.4000,0.027483
1694.2000,0.0699484
1694.0000,-0.00200501
1693.7999,0.0521933
1693.6000,-0.00366271
1693.4000,0.00706999
1693.2000,0.0130674
1693.0000,0.0539277
1692.7999,0.0694853
1692.6000,0.0445729
1692.4000,0.00215116
1692.2000,0.0507088
1692.0000,-0.00564604
1691.7999,0.0340407
1691.6000,0.00115458
1691.4000,0.0348267
1691.2000,0.0242885
1691.0000,0.0865464
1690.7999,0.07081
1690.6000,0.0444597
1690.4000,0.0756026
1690.2000,0.069349
1690.0000,0.0842292
1689.7999,0.0832817
1689.6000,0.0409443
1689.4000,0.0670024
1689.2000,0.0354779
1689.0000,0.0201
1688.7999,0.0181254
1688.6000,0.0362885
1688.4000,0.0922414
1688.2000,0.0365441
1688.0000,0.0745134
1687.7999,0.029678
1687.6000,0.0564354
1687.4000,0.0419284
1687.2000,0.0316177
1687.0000,0.0374722
1686.7999,0.0360449
1686.6000,0.0122498
1686.4000,0.0700922
1686.2000,0.0603625
1686.0000,0.0822291
1685.7999,-0.00554067
1685.6000,0.0602325
1685.4000,-0.0494557
1685.2000,0.0138707
1685.0000,0.0511669
1684.7999,0.0847833
1684.6000,0.0869023
1684.4000,0.0552855
1684.2000,-0.0146258
1684.0000,0.00103733
1683.7999,-0.024769
1683.6000,0.0365126
1683.4000,-0.0108432
1683.2000,0.062801
1683.0000,-0.0140178
1682.7999,0.0187946
1682.6000,-0.0315522
1682.4000,0.0456023
1682.2000,0.0786063
1682.0000,0.0866553
1681.7999,0.0381403
1681.6000,0.0162759
1681.4000,0.0277111
1681.2000,0.0301786
1681.0000,-0.028763
1680.7999,0.0785855
1680.6000,-0.000526583
1680.4000,0.0591352
1680.2000,0.0396247
1680.0000,0.0135327
1679.7999,0.0272927
1679.6000,-0.00517196
1679.4000,0.0197382
1679.2000,-0.00135075
1679.0000,-0.00205662
1678.7999,0.0576351
1678.6000,0.0347568
1678.4000,0.0679729
1678.2000,0.0266854
1678.0000,0.0104177
1677.7999,0.0522152
1677.6000,0.0340692
1677.4000,0.120285
1677.2000,0.0342266
1677.0000,0.0362246
1676.7999,-0.00823506
1676.6000,0.0196634
1676.4000,0.0480702
1676.2000,0.0282902
1676.0000,0.0387267
1675.7999,0.0349352
1675.6000,0.00349558
1675.4000,0.0458291
1675.2000,-0.0236646
1675.0000,0.0554149
1674.7999,0.00695107
1674.6000,0.0835076
1674.4000,0.0362337
1674.2000,0.0479882
1674.0000,0.0175133
1673.7999,0.0526809
1673.6000,0.05858
1673.4000,0.0410892
1673.2000,-0.0189019
1673.0000,0.0285252
1672.7999,-0.0291765
1672.6000,0.0480122
1672.4000,0.0252247
1672.2000,0.084283
1672.0000,0.000906269
1671.7999,0.0220622
1671.6000,0.00737546
1671.4000,0.0218473
1671.2000,0.00330213
1671.0000,-0.00459043
1670.7999,-0.0207928
1670.6000,0.062495
1670.4000,0.0260184
1670.2000,0.039298
1670.0000,0.00983925
1669.7999,0.0477494
1669.6000,0.00703563
1669.4000,0.0269231
1669.2000,0.0564372
1669.0000,0.105197
1668.7999,0.0538294
1668.6000,-0.00189589
1668.4000,0.0141019
1668.2000,0.0304135
1668.0000,0.0839435
1667.7999,0.0742305
1667.6000,0.000374459
1667.4000,0.0315594
1667.2000,0.01397
1667.0000,0.0196069
1666.7999,0.0489067
1666.6000,-0.00586674
1666.4000,0.058766
1666.2000,-0.024205
1666.0000,0.00416761
1665.7999,-0.0113301
1665.6000,-0.015006
1665.4000,-0.013396
1665.2000,0.0297784
1665.0000,0.0834473
1664.7999,0.107013
1664.6000,0.0173217
1664.4000,0.0611839
1664.2000,-0.0322063
1664.0000,-0.0188449
1663.7999,0.0189314
1663.6000,0.0716354
1663.4000,0.0480997
1663.2000,0.0859018
1663.0000,0.0166941
1662.7999,0.0703344
1662.6000,-0.0175158
1662.4000,0.00458729
1662.2000,-0.0268058
1662.0000,0.0564613
1661.7999,0.0640415
1661.6000,0.117663
1661.4000,0.0436741
1661.2000,0.0577762
1661.0000,0.0272163
1660.7999,0.0436491
1660.6000,0.0212706
1660.4000,0.0580426
1660.2000,0.0211993
1660.0000,0.0277183
1659.7999,-0.00950118
1659.6000,0.0316185
1659.4000,-0.0162585
1659.2000,0.0162499
1659.0000,0.0189234
1658.7999,0.011868
1658.6000,0.00252102
1658.4000,0.0436875
1658.2000,0.0135592
1658.0000,0.0304231
1657.7999,0.0155134
1657.6000,0.0806113
1657.4000,0.0498501
1657.2000,0.0197423
1657.0000,0.0106091
1656.7999,-0.0218874
1656.6000,0.0212251
1656.4000,-0.0134709
1656.2000,0.0352064
1656.0000,0.0536408
1655.7999,0.0775189
1655.6000,0.0582594
1655.4000,0.00353903
1655.2000,-0.0150892
1655.0000,0.0314227
1654.7999,-0.0102056
1654.6000,0.0306906
1654.4000,-0.0549917
1654.2000,0.0380831
1654.0000,-0.0386063
1653.7999,-0.0154619
1653.6000,0.0035172
1653.4000,0.0308931
1653.2000,0.0533784
1653.0000,0.0554861
1652.7999,0.0015102
1652.6000,0.0538947
1652.4000,-0.0122699
1652.2000,0.0686927
1652.0000,-0.000800134
1651.7999,0.0866682
1651.6000,0.0272
1651.4000,0.0575922
1651.2000,-0.00314183
1651.0000,-0.0233242
1650.7999,-0.0327397
1650.6000,-0.00120276
1650.4000,-0.00165503
1650.2000,0.0373616
1650.0000,-0.0325363
1649.7999,-0.00803977
1649.6000,-0.0616569
1649.4000,0.054245
1649.2000,-0.0329138
1649.0000,0.0195841
1648.7999,0.0150764
1648.6000,0.0655367
1648.4000,0.0287581
1648.2000,0.00929871
1648.0000,0.0482431
1647.7999,0.0996197
1647.6000,0.074962
1647.4000,0.0497308
1647.2000,0.013032
1647.0000,0.0968017
1646.7999,0.0334218
1646.6000,0.0464162
1646.4000,0.00974671
1646.2000,0.0114621
1646.0000,0.101271
1645.7999,-0.0090676
1645.6000,0.0347772
1645.4000,0.0146934
1645.2000,0.0380275
1645.0000,0.077376
1644.7999,0.00782372
1644.6000,0.0218331
1644.4000,0.0154717
1644.2000,0.00522605
1644.0000,0.0530324
1643.7999,-0.0313902
1643.6000,0.180705
1643.4000,0.0490079
1643.2000,0.0985781
1643.0000,0.0735212
1642.7999,0.0429636
1642.6000,0.0159775
1642.4000,0.0288281
1642.2000,0.0276763
1642.0000,0.127652
1641.7999,0.0523843
1641.6000,0.0469119
1641.4000,-0.0299876
1641.2000,0.100314
1641.0000,-0.0299782
1640.7999,0.0463628
1640.6000,0.020053
1640.4000,0.0534179
1640.2000,0.00736695
1640.0000,0.0587085
1639.7999,0.061162
1639.6000,0.0746609
1639.4000,0.0360115
1639.2000,0.0722419
1639.0000,-0.00587865
1638.7999,0.0675308
1638.6000,0.0193102
1638.4000,0.143828
1638.2000,0.0395091
1638.0000,0.0769013
1637.7999,0.0185309
1637.6000,0.00939917
1637.4000,0.0358473
1637.2000,0.0855187
1637.0000,0.055865
1636.7999,0.0578059
1636.6000,0.0130271
1636.4000,0.0391868
1636.2000,0.0384064
1636.0000,0.0928913
1635.7999,0.121025
1635.6000,0.0647594
1635.4000,0.0537119
1635.2000,0.056036
1635.0000,0.0208355
1634.7999,0.0335666
1634.6000,0.00856209
1634.4000,0.00512341
1634.2000,0.0254578
1634.0000,-0.0545119
1633.7999,0.0994567
1633.6000,0.122415
1633.4000,0.0882729
1633.2000,-0.00946343
1633.0000,0.0102424
1632.7999,0.0237968
1632.6000,0.0998493
1632.4000,0.0898418
1632.2000,0.133137
1632.0000,-0.0657664
1631.7999,0.0284135
1631.6000,0.0402117
1631.4000,0.11419
1631.2000,0.00645648
1631.0000,-0.00898291
1630.7999,-0.0116721
1630.6000,0.158974
1630.4000,0.00621525
1630.2000,-0.0298849
1630.0000,-0.0498265
1629.7999,0.000797571
1629.6000,-0.0487866
1629.4000,0.0896297
1629.2000,0.0256263
1629.0000,0.16579
1628.7999,-0.00267473
1628.6000,0.0556373
1628.4000,-0.0309606
1628.2000,0.0299824
1628.0000,0.0302048
1627.7999,0.0116342
1627.6000,0.0108187
1627.4000,0.0135417
1627.2000,-0.112349
1627.0000,-0.00166119
1626.7999,-0.0284596
1626.6000,0.166101
1626.4000,0.0744204
1626.2000,0.0309548
1626.0000,-0.00354117
1625.7999,-0.0321589
1625.6000,0.0714553
1625.4000,0.102759
1625.2000,0.00971962
1625.0000,-0.133534
1624.7999,0.00551905
1624.6000,0.0919554
1624.4000,-0.0556726
1624.2000,0.0412946
1624.0000,0.118132
1623.7999,0.110241
1623.6000,0.11865
1623.4000,-0.0261679
1623.2000,0.164986
1623.0000,-0.0370133
1622.7999,-0.037437
1622.6000,0.0513713
1622.4000,0.00765881
1622.2000,-0.064137
1622.0000,0.0484184
1621.7999,0.0188451
1621.6000,0.0380835
1621.4000,0.0846908
1621.2000,0.224158
1621.0000,0.029997
1620.7999,0.133776
1620.6000,-0.122466
1620.4000,0.133392
1620.2000,0.0249511
1620.0000,-0.0340095
1619.7999,-0.0476405
1619.6000,0.0213785
1619.4000,0.0731878
1619.2000,0.067645
1619.0000,-0.0225415
1618.7999,0.113329
1618.6000,-0.0373947
1618.4000,0.136569
1618.2000,0.0144548
1618.0000,0.0693177
1617.7999,-0.0124457
1617.6000,0.0723504
1617.4000,0.0635918
1617.2000,0.138692
1617.0000,0.0893795
1616.7999,0.0205998
1616.6000,0.0178914
1616.4000,0.103984
